Plant_Code,Plant_Name,Latitude,Longitude,Name_of_Water_Source,Primary_Purpose_NAICS_Code,Sector_Name,Grid_Voltage_kV
1474,Medway,45.6078,-68.5444,WBranchPenobscotRiver,22,ElectricUtility,46
783,BasinMills,44.875,-68.673055,PenobscotRiver,22,ElectricUtility,0
784,VeazieC,44.836667,-68.698055,PenobscotRiver,22,ElectricUtility,0
1468,Eastport,44.9136,-67.0033,CityWaterSupply,22,ElectricUtility,4.16
10319,Geismar,30.2,-91,MississippiRiver,325,IndustrialCHP,230
55311,BASFFreeportWorks,29.002,-95.394,BrazosRiver,325,IndustrialCHP,138
10320,Enka,35.533333,-82.65,NA,325,IndustrialCHP,0
10008,BaptistMedicalCenter,30.314467,-81.662705,NA,622,CommercialCHP,13.2
55699,BayswaterPeakingFacilityLLC,40.610654,-73.762218,Municipality,22,IPPNon-CHP,69
7173,Barrow,71.292,-156.7786,NA,22,ElectricUtility,4.16
4102,Barron,45.40193,-91.840382,YellowRiver,22,ElectricUtility,69
3753,WestCharleston,44.887379,-72.055357,ClydeRiver,22,ElectricUtility,399
56610,DeerCreekStation,44.290833,-96.526667,Wells,22,ElectricUtility,345
56238,GrotonGeneratingStation,45.3735,-98.098689,Municipality,22,ElectricUtility,115
7974,ChamberlainWindProject,43.848529,-99.24757,NA,22,ElectricUtility,69
8030,BarberCreek,43.7219,-105.7689,NA,22,ElectricUtility,69
56609,DryForkStation,44.388889,-105.460833,Wells,22,ElectricUtility,230
8026,Hartzog,43.8294,-105.5322,NA,22,ElectricUtility,69
6092,SpiritMound,42.897663,-96.990494,NA,22,ElectricUtility,115
56608,PrairieWindsSD1,43.886389,-98.7875,NA,22,ElectricUtility,230
57943,LonesomeCreekStation,47.796667,-103.57861,NA,22,ElectricUtility,115
6469,AntelopeValley,47.370542,-101.83566,LakeSakakawea,22,ElectricUtility,345
2817,LelandOlds,47.280769,-101.321213,MissouriRiver,22,ElectricUtility,345
6204,LaramieRiverStation,42.108889,-104.8825,GrayrocksDamLaramieRiver,22,ElectricUtility,345
56606,CulbertsonGenerationStation,48.21,-104.391667,NA,22,ElectricUtility,115
8028,Arvada,44.69,-106.1092,NA,22,ElectricUtility,69
56607,PrairieWindsND1,47.933621,-101.269189,NA,22,ElectricUtility,115
55995,MinotWindProject,48.021271,-101.280517,NA,22,ElectricUtility,69
57881,PioneerGeneratingStation,48.2325,-103.95278,NA,22,ElectricUtility,115
55866,BasinCreekPlant,45.9293,-112.5194,Municipality,22,IPPNon-CHP,161
55122,NAFTARegionOlefinsComplexCogenFac,29.954321,-93.883592,LNVA-WaterFacility,325,IndustrialCHP,230
55944,BayWindpowerI,45.7644,-84.7381,NA,22,IPPNon-CHP,24.9
54863,BassettMedicalCenter,42.6944,-74.9242,Municipality,622,CommercialNon-CHP,12.47
7399,HenryStation,43.595101,-83.89986,CityofBayCity(Municipal),22,ElectricUtility,46
7398,WaterStreetStation,43.582846,-83.896696,CityofBayCity(Municipal),22,ElectricUtility,46
55207,ValmontCombustionTurbineProject,40.0205,-105.2009,HillCrestReservoir,22,IPPNon-CHP,115
3643,UpperBeaver,38.2683,-112.4806,BeaverRiver,22,ElectricUtility,46
2217,BeaverCity,40.130304,-99.827772,Wells,22,ElectricUtility,4.1
3821,Snowden,37.5736,-79.3715,JamesRiver,22,ElectricUtility,23
1263,Belleville,39.832769,-97.632038,CityWater,22,ElectricUtility,34.5
1126,Bellevue,42.25,-90.4167,JordonStreamWells,22,ElectricUtility,69
1264,Beloit,39.4578,-98.1122,NA,22,ElectricUtility,115
10285,TownsendHydro,40.733545,-80.314795,BeaverRiver,22,IPPNon-CHP,23
50622,BerryCogenTanneHills18,35.089829,-119.440881,NA,211,IndustrialCHP,69
50170,BerryCogen,35.093046,-119.443617,NA,211,IndustrialCHP,115
52096,BerryPlaceritaCogen,34.38407,-118.494882,NA,324,IndustrialCHP,66
1964,BensonCityof,45.314444,-95.602777,NA,22,ElectricUtility,13.8
6565,Berlin,38.327778,-75.217222,Municipality,22,ElectricUtility,25
55041,BerkshirePower,42.0476,-72.6478,Municipality,22,IPPNon-CHP,115
10282,BigCreekWaterWorks,40.646733,-123.498008,BigCreek,22131,CommercialNon-CHP,60
1381,KennethCColeman,37.9631,-86.7911,OhioRiver,22,ElectricUtility,161
1382,HMP&LStationTwoHenderson,37.6469,-87.5028,GreenRiver,22,ElectricUtility,161
6823,DBWilson,37.4497,-87.0806,GreenRiver,22,ElectricUtility,161
6639,RDGreen,37.6461,-87.5,GreenRiver,22,ElectricUtility,161
1383,RobertAReid,37.6461,-87.5019,GreenRiver,22,ElectricUtility,69
54304,BirchwoodPower,38.2667,-77.3147,RappahannockRiver,22,IPPNon-CHP,230
10869,BiomassOneLP,42.436111,-122.849958,MedfordWaterCommission,22,IPPNon-CHP,115
10464,ReEnergyBlackRiver,44.03647,-75.77204,BlackRiver,22,IPPNon-CHP,115
10140,BirchCreekPower,44.027444,-112.719439,BirchCreek,22,IPPNon-CHP,12.47
54296,BiolaUniversity,33.906953,-118.013105,Municipality,611,CommercialCHP,12
54860,BlackCreek,47.534465,-121.702596,Hydroelectric,22,IPPNon-CHP,34.5
54514,BlindCanyonHydro,42.69984,-114.822603,IrrigationCanal,22,IPPNon-CHP,34.5
6567,BlockIsland,41.175556,-71.5711,NA,22,ElectricUtility,2.4
1127,Bloomfield,40.7031,-92.4253,BloomfieldMunicipality,22,ElectricUtility,69
1966,BloomingPrairie,43.866,-93.0504,Wells,22,ElectricUtility,69
56081,BlueCanyonWindpower,34.850781,-98.577311,NA,22,IPPNon-CHP,138
1967,BlueEarth,43.6375,-94.101667,Wells,22,ElectricUtility,161
10488,DeRidderMill,30.8606,-93.3756,Well,322122,IndustrialCHP,138
10014,LuckyPeakPowerPlantProject,43.528,-116.0583,BoiseRiver,22,IPPNon-CHP,138
56498,MoraDropHydroelectricProject,43.460012,-116.47254,MoraCanal,22,IPPNon-CHP,34.5
56997,ArrowrockHydroelectricProject,43.595,-115.9233,BoiseRiver,22,IPPNon-CHP,34.5
10280,CentralPlant,34.871811,-82.366035,Municipality,611,CommercialNon-CHP,4.16
50650,ReEnergyStrattonLLC,45.140614,-70.425577,Wells,22,IPPNon-CHP,120
10148,WhitePineElectricPower,46.7644,-89.5669,LakeSuperior,22,IPPNon-CHP,13.8
6506,MoyieSprings,48.7339,-116.1752,MoyieRiver,22,ElectricUtility,13.8
50539,BoltonvilleHydroAssociates,44.1706,-72.0994,WellsRiver,22,IPPNon-CHP,12.47
10356,ReEnergyAshland,46.6334,-68.4361,BigMachisRiver,22,IPPNon-CHP,69
7513,ReEnergyFortFairfield,46.77285,-67.84849,Municipality,22,IPPNon-CHP,69
10486,BoiseCascadeInternationalFalls,48.6067,-93.4066,RainyRiver,322,IndustrialCHP,13.8
10487,InternationalFallsPower,48.608054,-93.404313,RainyRiver,322,IndustrialNon-CHP,13.8
54680,BoulderCityBetassoHydroPlant,40.0111,-105.3347,MiddleBoulderCreek,22,IPPNon-CHP,25
54679,BoulderCityLakewoodHydro,40.0111,-105.3347,NorthBoulderCreek,22,IPPNon-CHP,25
55931,BoulderCitySilverLakeHydro,39.991311,-105.50003,NorthBoulderCreek,22,IPPNon-CHP,25
466,BoulderCanyonHydro,40.004725,-105.332495,MiddleBoulderCreek,22,IPPNon-CHP,115
3665,BountifulCity,40.886867,-111.885332,Municipality,22,ElectricUtility,46
4264,JoesValleyDam,39.2875,-111.266389,JoesValleyReservoir,22,ElectricUtility,0
4263,EchoDam,40.964828,-111.433937,EchoReservoir,22,ElectricUtility,46
7132,PineViewDam,41.254331,-111.848525,OgdenRiver,22,ElectricUtility,46
10556,BoottHydropower,42.652454,-71.322383,Merrimack,22,IPPNon-CHP,23
10279,KansasRiverProject,38.974022,-95.235078,KansasRiver,22,IPPNon-CHP,240
54216,USAllianceCoosaPines,33.328107,-86.356825,CoosaRiver,322,IndustrialCHP,110
52031,AllianceRefinery,29.6833,-89.975,MississippiRiver,32411,IndustrialNon-CHP,34.5
50636,BrainerdPublicUtilities,46.3758,-94.1817,MississippiRiver,22,ElectricUtility,34
1660,PotterStation2,42.235,-70.9672,DryCoolingTower,22,ElectricUtility,115
55357,JackFuscoEnergyCenter,29.4731,-95.6244,BrazosRiver,22,IPPNon-CHP,345
60194,HillCountyGenerationFacility,32.241111,-97.071389,NA,22,ElectricUtility,345
54817,JohnsonCounty,32.3994,-97.4078,Municipality,22,ElectricUtility,138
3628,RWMiller,32.6581,-98.3103,LakePaloPinto,22,ElectricUtility,138
3627,NorthTexas,32.77878,-97.694542,LakeWeatherford,22,ElectricUtility,69
55230,JackCounty,33.101,-97.9574,LakeBridgeport,22,ElectricUtility,345
10555,BrassuaHydroelectricProject,45.6603,-69.812168,MooseRiver,22,IPPNon-CHP,34.5
934,Breese,38.607456,-89.524514,Municipality,22,ElectricUtility,69
3666,BrighamCity,41.501619,-111.99345,MantuaReservoir,22,ElectricUtility,4
10290,BridgewaterPowerLP,43.7155,-71.6585,Wells,22,IPPNon-CHP,36
55042,BridgeportEnergyProject,41.1692,-73.1844,BridgeportHarbor,22,IPPNon-CHP,345
60933,HopewellCogenerationNJ,40.348275,-74.771501,NA,541,CommercialCHP,69
54829,BristolMyersSquibbNewBrunswick,40.475724,-74.446199,Municipality,325,IndustrialCHP,26.4
58947,BristolMyersSquibbLawrenceville,40.324722,-74.707778,Municipality,22,IPPNon-CHP,69
58948,BristolMyersSquibbWallingford,41.483611,-72.756389,NA,22,IPPNon-CHP,13.8
2221,BrokenBow,41.4031,-99.6392,NA,22,ElectricUtility,69
1128,Brooklyn,41.7278,-92.4479,Municipality,22,ElectricUtility,34.5
7922,BrooklynCityNorthPlant,41.7394,-92.4394,Municipality,22,ElectricUtility,34.5
54914,BrooklynNavyYardCogeneration,40.699357,-73.976392,EastRiver,22,IPPCHP,138
55465,AmeliaEnergyCenter,30.0775,-94.234444,LNVRA,22,IPPNon-CHP,0
55834,SherryEnergyCenter,44.555833,-89.946389,WisconsinRiver,22,IPPNon-CHP,0
3559,SilasRay,25.9131,-97.5214,RioGrandeRiver,22,ElectricUtility,138
7657,AuglaizeHydro,41.237206,-84.399756,AuglaizeRiver,22,ElectricUtility,69
58381,BryanSolarField,41.476389,-84.586111,NA,22,ElectricUtility,12.47
2903,Bryan(OH),41.471822,-84.543148,MunicipalWells,22,ElectricUtility,138
3561,Bryan(TX),30.64741,-96.372316,Municipality,22,ElectricUtility,69
6243,Dansby,30.7217,-96.4608,LakeBryan,22,ElectricUtility,69
54333,BucknellUniversity,40.955015,-76.878843,Municipality,611,CommercialCHP,12.47
56046,MagnoliaPowerProject,34.1786,-118.3153,Municipality,22,ElectricUtility,69
7987,LakeOne,34.1772,-118.3147,Municipality,22,ElectricUtility,69
375,Magnolia,34.178056,-118.315556,Municipality,22,ElectricUtility,0
6013,Olive,34.1764,-118.3147,Municipality,22,ElectricUtility,69
57496,TietonDamHydroElectricProject,46.658,-121.1287,RimrockLake,22,ElectricUtility,115
6397,BoiseRDiversion,43.537685,-116.093756,BoiseRiver,22,ElectricUtility,34.5
6406,Chandler,46.26678,-119.589821,YakimaRiver,22,ElectricUtility,115
2204,Yellowtail,45.307406,-107.957515,BighornRiver,22,ElectricUtility,230
850,PalisadesDam,43.334849,-111.205752,SnakeRiver,22,ElectricUtility,115
4180,Kortes,42.174301,-106.880543,NorthPlatteRiver,22,ElectricUtility,115
4182,Seminoe,42.156127,-106.908483,NorthPlatteMedicineBowRive,22,ElectricUtility,115
54051,ElwhaHydroelectricProject,48.0949,-123.5574,ElwhaRiver,22,ElectricUtility,69
54050,GlinesHydroelectricProject,48.0022,-123.6002,ElwhaRiver,22,ElectricUtility,69
154,HooverDam(NV),36.01551,-114.738006,LakeMead-ColoradoRiver,22,ElectricUtility,230
153,GlenCanyonDam,36.936614,-111.483872,LakePowell-ColoradoRiver,22,ElectricUtility,345
6405,FlamingGorge,40.914646,-109.421662,FlamingGorgeReservoir-Green,22,ElectricUtility,138
6395,AndersonRanch,43.357066,-115.451517,SouthForkBoiseRiver,22,ElectricUtility,115
2203,HungryHorse,48.341521,-114.01443,SouthForkFlatheadRiver,22,ElectricUtility,230
674,PilotButte,43.219017,-108.787681,WyomingCanal-WindRiver,22,ElectricUtility,34.5
505,Boysen,43.417872,-108.177545,WindRiver,22,ElectricUtility,115
6396,BlackCanyon,43.930462,-116.437172,PayetteRiver,22,ElectricUtility,66
6163,GrandCoulee,47.957511,-118.977323,ColumbiaRiver,22,ElectricUtility,525
512,BlueMesa,38.453191,-107.337483,BlueMesaReservoir-GunnisonR,22,ElectricUtility,115
6403,GreenSprings,42.121168,-122.547896,Trans-MountainDiversion,22,ElectricUtility,69
6208,MountElbert,39.094197,-106.352331,FryingpanRiver,22,ElectricUtility,230
513,Estes,40.376771,-105.509665,ColoradoRiver,22,ElectricUtility,115
517,MarysLake,40.34408,-105.534308,ColoradoRiver,22,ElectricUtility,115
515,BigThompson,40.421031,-105.223804,ColoradoRiver,22,ElectricUtility,13.8
518,Flatiron,40.364996,-105.236032,ColoradoRiver,22,ElectricUtility,115
519,PoleHill,40.365056,-105.325074,ColoradoRiver,22,ElectricUtility,115
6400,CanyonFerry,46.649026,-111.727874,MissouriRiver,22,ElectricUtility,115
4185,Fontenelle,42.027013,-110.063973,FontenelleReservoir-GreenRiv,22,ElectricUtility,69
446,ONeill,37.098671,-121.047718,O'NeillForebay-SanLuisCre,22,ElectricUtility,72.5
520,LowerMolina,39.19366,-108.044088,BonhamReservoir,22,ElectricUtility,115
521,UpperMolina,39.143808,-108.004777,BonhamReservoir,22,ElectricUtility,115
6398,Minidoka,42.669899,-113.483175,SnakeRiver,22,ElectricUtility,138
8902,HooverDam(AZ),36.01551,-114.738006,LakeMeadColoradoRiver,22,ElectricUtility,230
152,DavisDam,35.197044,-114.570669,ColoradoRiver,22,ElectricUtility,230
7372,McPhee,37.57522,-108.574002,McPheeReservoir-DoloresRiver,22,ElectricUtility,12.47
7373,Towaoc,37.429538,-108.574871,McPheeReservoir-DoloresRiver,22,ElectricUtility,115
6159,Crystal,38.510573,-107.625335,CrystalReservoir-GunnisonRiv,22,ElectricUtility,120.75
514,MorrowPoint,38.451753,-107.539299,MorrowPointReservoir-Gunniso,22,ElectricUtility,230
6409,Alcova,42.548412,-106.717536,NorthPlatteRiver,22,ElectricUtility,115
4176,FremontCanyon,42.4766,-106.795901,NorthPlatteRiver,22,ElectricUtility,115
7317,BuffaloBill,44.508169,-109.170661,ShoshoneRiver,22,ElectricUtility,69
6408,HeartMountain,44.513767,-109.129588,ShoshoneRiver,22,ElectricUtility,69
4183,Shoshone(WY),44.502897,-109.181228,ShoshoneRiver,22,ElectricUtility,69
7541,SpiritMountain,44.512699,-109.129878,ShoshoneRiver,22,ElectricUtility,69
4177,Glendo,42.467254,-104.955526,NorthPlatteRiver,22,ElectricUtility,115
4178,Guernsey,42.289868,-104.760634,NorthPlatteRiver,22,ElectricUtility,34.5
441,Folsom,38.70675,-121.158443,AmericanRiver,22,ElectricUtility,230
444,Nimbus,38.63735,-121.220198,AmericanRiver,22,ElectricUtility,115
447,ParkerDam,34.295334,-114.140222,ColoradoRiver,22,ElectricUtility,161
442,JudgeFCarr,40.646934,-122.626973,TrinityRiver,22,ElectricUtility,230
443,Keswick,40.611858,-122.446441,SacramentoRiver,22,ElectricUtility,230
445,Shasta,40.717455,-122.422274,SacramentoRiver,22,ElectricUtility,230
450,SpringCreek,40.628115,-122.467509,WhiskeyTownReservoir-ClearC,22,ElectricUtility,230
7066,Stampede,39.470447,-120.10455,LittleTruckeeRiver,22,ElectricUtility,60
6402,ElephantButte,33.153358,-107.191973,RioGrande,22,ElectricUtility,115
516,GreenMountain,39.878805,-106.332725,BlueRiver,22,ElectricUtility,69
451,Trinity,40.797296,-122.762553,TrinityRiver,22,ElectricUtility,230
6158,NewMelones,37.946927,-120.528211,StanislausRiver,22,ElectricUtility,230
6404,DeerCreek(UT),40.404354,-111.528446,DeerCreekReservoir,22,ElectricUtility,43.8
6407,Roza,46.618413,-120.477759,YakimaRiver,22,ElectricUtility,115
50466,BuckeyeFloridaLP,30.0688,-83.5253,Wells,322,IndustrialCHP,12.5
1265,Burlingame,38.7551,-95.8368,CityofBurlingame,22,ElectricUtility,24
589,JCMcNeil,44.4917,-73.208056,Wells,22,ElectricUtility,34.5
3754,BurlingtonGT,44.4814,-73.2239,NA,22,ElectricUtility,13.8
54355,ChaceMillWinooskiOne,44.49,-73.1875,WinooskiRiver,22,ElectricUtility,13.8
1266,Burlington(KS),38.193441,-95.749953,Municipality,22,ElectricUtility,624
10652,BurneyForestProducts,40.879719,-121.720342,Municipality,22,IPPCHP,230
50652,LyonsdaleAssociates,43.618874,-75.30546,MooseRiver,22,IPPNon-CHP,115
2222,Burwell,41.780313,-99.136071,Wells,22,ElectricUtility,34.5
935,Bushnell,40.548586,-90.513814,Municipality,22,ElectricUtility,69
2115,ButlerMunicipalPowerPlant,38.264408,-94.344385,Municipality,22,ElectricUtility,12.47
55304,BacontonPowerPlant,31.3869,-84.08,FloridianAquifer,22,IPPNon-CHP,230
10601,TesoroWilmingtonCalciner,33.77697,-118.22821,Municipality,324,IndustrialCHP,66
50540,BPCarsonRefinery,33.8153,-118.2358,Well,32411,IndustrialNon-CHP,230
54909,TehachapiWindResourceII,35.1061,-118.3114,NA,22,IPPNon-CHP,66
10191,TehachapiWindResourceI,35.060556,-118.389722,NA,22,IPPNon-CHP,12
54965,CargillSalt,42.8183,-82.4856,SaintClairRiver,311,IndustrialCHP,4.8
55608,FooteCreekII,41.657539,-106.189183,NA,22,IPPNon-CHP,135
55609,FooteCreekIII,41.666469,-106.183278,NA,22,IPPNon-CHP,135
55610,FooteCreekIV,41.6744,-106.1805,NA,22,IPPNon-CHP,134
54979,BigSpringWindPowerFacility,32.2075,-101.388333,NA,22,IPPNon-CHP,66
10586,CameronRidgeLLC,35.075,-118.3158,NA,22,IPPNon-CHP,66.6
54931,Ridgetop,35.074,-118.3153,NA,22,IPPNon-CHP,66.6
10597,RidgetopEnergyLLC,35.0697,-118.3167,NA,22,IPPNon-CHP,66.6
61582,VoyagerWindII,35.073377,-118.268616,NA,22,IPPNon-CHP,230
61583,VoyagerWindIII,35.060768,-118.264734,NA,22,IPPNon-CHP,230
61584,VoyagerWindIV,35.077872,-118.2497,NA,22,IPPNon-CHP,230
54686,DifwindFarmsLtdVI,35.0506,-118.1714,NA,22,IPPNon-CHP,12
50821,Mojave16,35.045,-118.2642,NA,22,IPPNon-CHP,230
50822,Mojave17,35.044,-118.2765,NA,22,IPPNon-CHP,230
50823,Mojave18,35.046,-118.2757,NA,22,IPPNon-CHP,230
52143,Mojave3,35.068,-118.2898,NA,22,IPPNon-CHP,230
52142,Mojave4,35.0506,-118.2572,NA,22,IPPNon-CHP,230
52144,Mojave5,35.076,-118.2487,NA,22,IPPNon-CHP,230
54647,TPCWindfarmsLLC,35.05,-118.2572,NA,22,IPPNon-CHP,66
60594,VoyagerWindI,35.046061,-118.28273,NA,22,IPPNon-CHP,230
52161,Terra-Gen251WindLLC,35.0853,-118.3547,NA,22,IPPNon-CHP,230
56570,Terra-GenVGWindLLC,35.1161,-118.3789,NA,22,IPPNon-CHP,66.6
52160,VictoryGardenPhaseIVLLC,35.076,-118.3664,NA,22,IPPNon-CHP,230
50485,AltechIII,33.915023,-116.555064,NA,22,IPPNon-CHP,34.5
50690,SanGorgonioWestwindsIILLC,33.934,-116.5781,NA,22,IPPNon-CHP,34
54681,DifwindFarmsLtdI,33.898856,-116.57281,NA,22,IPPNon-CHP,34.5
54682,DifwindFarmsLtdII,33.893685,-116.567811,NA,22,IPPNon-CHP,34.5
54685,DifwindFarmsLtdV,33.887401,-116.578231,NA,22,IPPNon-CHP,34.5
52015,Terra-GenDixieValley,39.9663,-117.8557,Wells,22,IPPNon-CHP,115
10681,DixieValleyPowerPartnership,39.9668,-117.8558,Wells,22,IPPNon-CHP,230
10287,BeowawePower,40.5547,-116.6175,Wells,22,IPPNon-CHP,66
55642,MoapaPaiuteEnergyCenter,36.702,-114.5125,Well,22,IPPNon-CHP,230
55393,MetcalfEnergyCenter,37.2207,-121.7457,SanJoseMunicipality,22,IPPNon-CHP,230
54936,RichardJDonovanCorrectionalFacility,32.583571,-116.930907,NA,92214,CommercialCHP,12
55656,"PastoriaEnergyFacility,LLC",34.9556,-118.844,WheelerRidgeMaricopaWater,22,IPPNon-CHP,230
50722,BPNapervilleCogenerationFacility,41.8108,-88.1486,CityOfNaperville,324,IndustrialCHP,34
55327,BaytownEnergyCenter,29.7731,-94.9019,CoastalWaterAuthority/Muncpl,22,IPPCHP,345
55217,LosMedanosEnergyCenter,38.030071,-121.873004,DeltaDiabloSanitationDist,22,IPPCHP,115
50963,NavalHospitalMedicalCenter,32.7261,-117.1464,NA,622,CommercialCHP,12
10262,CaliforniaInstituteofTechnology,34.138467,-118.1256,Municipality,611,CommercialCHP,17
7164,Waddell,33.8447,-112.2714,AguaFriaRiver,22,ElectricUtility,230
55748,LosEsterosCriticalEnergyCenter,37.425,-121.9319,Municipality,22,IPPNon-CHP,115
55811,KingCityPeaking,36.224758,-121.124633,Municipality,22,IPPNon-CHP,64
55847,FeatherRiverEnergyCenter,39.109344,-121.60931,Municipality,22,IPPNon-CHP,115
55813,YubaCityEnergyCenter,39.1392,-121.6387,Municipality,22,IPPNon-CHP,60
50748,AgnewsPowerPlant,37.4058,-121.9272,Municipality,22,IPPNon-CHP,115
55833,AuburndalePeakerEnergyCenter,28.0535,-81.8059,Well,22,IPPNon-CHP,240
55963,RiverviewEnergyCenter,38.014423,-121.790679,Well,22,IPPNon-CHP,115
55123,MagicValleyGeneratingStation,26.3403,-98.19,Municipality,22,IPPNon-CHP,138
10641,CambriaCogen,40.474167,-78.7014,WilmoreReservoir,22,IPPCHP,115
2223,Cambridge,40.286178,-100.176836,Municipality,22,ElectricUtility,69
55294,WestbrookEnergyCenterPowerPlant,43.6575,-70.375,PortlandWaterDistrict,22,IPPNon-CHP,118
55225,OnetaEnergyCenter,36.0119,-95.6967,Municipality,22,IPPNon-CHP,345
55292,DecaturEnergyCenter,34.6292,-87.0214,TennesseeRiver,22,IPPNon-CHP,161
2225,CampbellVillage,40.2992,-98.7331,Groundwater,22,ElectricUtility,2.4
55545,HidalgoEnergyCenter,26.34172,-98.175759,CityOfMcAllen,22,IPPNon-CHP,138
10294,KingCityPowerPlant,36.225,-121.1278,WellWater,22,IPPCHP,64
50498,CapitolDistrictEnergyCenter,41.7639,-72.6925,MetropolitanWaterDistrict,22,IPPCHP,115
10034,GilroyPowerPlant,37.0001,-121.5367,ReclaimedSCWRAwater,22,IPPCHP,115
55810,GilroyPeakingEnergyCenter,36.999,-121.5363,ReclaimedSCWRAwater,22,IPPNon-CHP,115
936,Carlyle,38.6106,-89.3583,Municipality,22,ElectricUtility,69
937,Carmi,38.0967,-88.1631,Municipality,22,ElectricUtility,69
2707,Blewett,34.9833,-79.8775,PeeDeeRiver,22,ElectricUtility,115
59117,DDFayettevilleSolarNCLLC,34.834444,-78.843611,NA,22,ElectricUtility,115
6014,BrunswickNuclear,33.9597,-78.0114,AtlanticOcean(CapeFear),22,ElectricUtility,230
2706,Asheville,35.4731,-82.5417,LakeJulian(PowellCreek),22,ElectricUtility,115
56849,Woodfin,35.65,-82.5575,NA,22,ElectricUtility,230
2711,Morehead,34.745765,-76.810259,NA,22,ElectricUtility,115
2708,CapeFear,35.595,-79.0495,CapeFearRiver,22,ElectricUtility,115
3251,HBRobinson,34.4017,-80.1589,LakeRobinson,22,ElectricUtility,230
3250,DarlingtonCounty,34.4185,-80.1657,NA,22,ElectricUtility,230
58848,WarsawFarm,35.005556,-78.125833,NA,22,ElectricUtility,22.9
2715,Walters,35.6946,-83.0503,PigeonRiver(WatervilleLake),22,ElectricUtility,115
2710,MarshallDam,35.702527,-82.710571,FrenchBroadRiver,22,ElectricUtility,115
2714,Tillery,35.206741,-80.06483,PeeDeeRiver,22,ElectricUtility,115
58697,LVSuttonCombinedCycle,34.283056,-77.985278,SuttonLake(CatfishCreek),22,ElectricUtility,230
2713,LVSuttonSteam,34.283056,-77.985278,SuttonLake(CatfishCreek),22,ElectricUtility,230
59966,CampLejeuneSolar,34.725699,-77.350273,NA,22,ElectricUtility,12.47
6250,Mayo,36.5278,-78.8917,MayoLake(MayoCreek),22,ElectricUtility,500
2712,Roxboro,36.4833,-79.0731,HycoLake(HycoRiver),22,ElectricUtility,230
7805,SherwoodHSmithJrEnergyComplex,34.8392,-79.7406,PeeDeeRiver,22,ElectricUtility,230
2716,WHWeatherspoon,34.587538,-78.97552,WeatherspoonLake(LumberRiver,22,ElectricUtility,115
6015,Harris,35.6334,-78.9556,ShearonHarrisReservoir,22,ElectricUtility,230
7538,WayneCounty,35.375789,-78.098052,QuakerNeckLake,22,ElectricUtility,230
58215,LeeCombinedCyclePlant,35.373611,-78.089444,QuakerNeckLake,22,ElectricUtility,230
2709,HFLeePlant,35.379866,-78.087795,HFLeeLake,22,ElectricUtility,115
59164,ElmCitySolarFacility,35.781111,-77.846944,NA,22,ElectricUtility,115
55488,BlackburnLandfillCo-Generation,35.6067,-81.3006,NA,22,IPPCHP,12.47
